"run_id","parameter","value","objective","max_gradient","accepted"
"run_029","log_avg_rec",21.0187762819,308.524545366292,0.000489680295190659,TRUE
"run_029","log_m_mu[1]",-1.3530417214,308.524545366292,0.000489680295190659,TRUE
"run_029","log_m_mu[2]",-0.774265602314,308.524545366292,0.000489680295190659,TRUE
"run_029","log_m_mu[3]",-1.28801210526,308.524545366292,0.000489680295190659,TRUE
"run_029","prop_rec[1]",14.2475952485,308.524545366292,0.000489680295190659,TRUE
"run_029","prop_rec[2]",2.92523948451,308.524545366292,0.000489680295190659,TRUE
"run_029","sigma_m[1]",1,308.524545366292,0.000489680295190659,TRUE
"run_029","sigma_m[2]",1,308.524545366292,0.000489680295190659,TRUE
"run_029","sigma_m[3]",1,308.524545366292,0.000489680295190659,TRUE
"run_029","sigma_q[1]",0.1,308.524545366292,0.000489680295190659,TRUE
"run_029","sigma_q[2]",0.1,308.524545366292,0.000489680295190659,TRUE
"run_029","log_f",0.137366607987,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_ret_sel_50",96.9093118038,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_ret_sel_50_post",102.052585663,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_ret_sel_slope",0.214615475654,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_ret_sel_slope_post",0.297360861947,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_tot_sel_offset",-9.26540066219,308.524545366292,0.000489680295190659,TRUE
"run_029","fish_tot_sel_slope",-1.62410716875,308.524545366292,0.000489680295190659,TRUE
"run_029","surv_omega",0.430760961873,308.524545366292,0.000489680295190659,TRUE
"run_029","surv_alpha1",0.179560194243,308.524545366292,0.000489680295190659,TRUE
"run_029","surv_beta1",41.6216141325,308.524545366292,0.000489680295190659,TRUE
"run_029","surv_alpha2",0.106071920492,308.524545366292,0.000489680295190659,TRUE
"run_029","surv_beta2",111.589700605,308.524545366292,0.000489680295190659,TRUE
"run_030","log_avg_rec",21.1646094791,308.524545369876,0.000599019434024757,TRUE
"run_030","log_m_mu[1]",-1.35304235451,308.524545369876,0.000599019434024757,TRUE
"run_030","log_m_mu[2]",-0.774265474041,308.524545369876,0.000599019434024757,TRUE
"run_030","log_m_mu[3]",-1.71396830153,308.524545369876,0.000599019434024757,TRUE
